Date,SP500_TR,CAC40_TR,WGBI_TR
2022-12-01,8693.83984375,19826.561440230776,54427.52257353549
2023-01-01,8207.6904296875,19087.03929785969,55174.456722448056
2023-02-01,8678.009765625,20748.212067330056,54592.30196966283
2023-03-01,8465.76953125,21312.13094964732,55352.063257196096
2023-04-01,8775.9296875,21517.969411054928,54696.89248457002
2023-05-01,8922.6201171875,22049.60088395287,55379.69094037912
2023-06-01,8975.669921875,21381.55734774768,54121.64465258054
2023-07-01,9560.3701171875,22275.552976837687,53653.94744441071
2023-08-01,9845.2197265625,22473.12283293273,53758.5379593179
2023-09-01,9759.599609375,21969.993142925465,53242.49230557777
2023-10-01,9239.16015625,21553.52441389898,52707.699295392005
2023-11-01,9068.490234375,20802.217018413718,53608.55910775288
2023-12-01,9861.75,22088.602799373006,55282.0073462677
2024-01-01,10274.8095703125,22865.83177440442,55287.92756409264
2024-02-01,10535.4296875,22909.207084682646,54675.18501921192
2024-03-01,11067.6103515625,23998.839907903075,55053.0922570369
2024-04-01,11425.919921875,24763.197752737095,54020.01424658584
2024-05-01,10937.259765625,24269.900729529236,53801.95289003408
2024-06-01,11538.849609375,24933.431400425277,54476.8577220766
2024-07-01,11930.6298828125,23777.00219332439,55599.72570287252
2024-08-01,12086.490234375,23179.092369649912,55630.31349496801
2024-09-01,12292.099609375,23646.24864545996,56093.077188283736
2024-10-01,12598.0302734375,23654.766305149416,55534.60330679825
2024-11-01,12533.1904296875,22857.802261293662,57289.94789189133
2024-12-01,13245.66015625,22211.844867230597,56892.30659464989
